"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd.pledged"
"544",1586317387,"Blacklock's Due","Comic Books","Comics","USD","7/1/16",2650,"6/1/16 4:37",4,"failed",4,"US",4
"545",1355224633,"Feed The Bear","Web","Technology","USD","1/6/17",2500,"12/7/16 23:30",25,"failed",1,"US",0
"546",1542825943,"NSP Youth Summer Jam 2012","Music","Music","USD","9/8/12",1300,"7/18/12 23:18",111,"failed",6,"US",111
"547",624209560,"The Canadian Beaver","Comic Books","Comics","CAD","2/3/16",5000,"12/5/15 12:58",305,"failed",18,"CA",228.44
"548",1903562087,"Sam We Are - Indie Feature","Narrative Film","Film & Video","USD","5/26/11",400,"3/25/11 4:01",53,"failed",4,"US",53
"549",1313593490,"Happy Leviathan - ""Hypothetically"" (album)","Indie Rock","Music","USD","8/12/13",2000,"7/13/13 0:07",391,"failed",10,"US",391
"550",1853021855,"A New Beginning","Fiction","Publishing","USD","5/31/17",6620,"4/1/17 0:21",26,"failed",2,"US",0
"551",659064740,"Terra Caetus","Metal","Music","USD","12/30/15",2000,"11/30/15 4:09",0,"failed",0,"US",0
"552",510223889,"You Live and You Learn","Family","Film & Video","USD","5/20/15",5000,"4/20/15 21:55",0,"failed",0,"US",0
"553",1461712678,"Dancing Arches at Rodney Park","Public Art","Art","USD","8/31/13",27000,"7/15/13 14:47",30810,"successful",140,"US",30810
"554",1123570936,"Southborough Valley Archaeology Project","Academic","Publishing","GBP","12/13/15",1000,"11/7/15 12:12",1062,"successful",18,"GB",1615.66
"555",159677195,"THE BUTLER - Ultimate Mens Organizer","Product Design","Design","USD","7/8/13",5000,"6/13/13 20:14",5093,"successful",44,"US",5093
"556",1073307554,"""My Blackened Whispers"" Our call to arms Swords up VI.VI.VI.","Metal","Music","USD","2/11/15",1375,"1/12/15 4:13",250,"failed",5,"US",250
"557",1580753310,"Mevo - Fitness & Health App for iPhone and Android","Apps","Technology","USD","9/12/16",20000,"8/8/16 5:50",2090,"failed",19,"US",0
"558",1116041120,"END HEROIN ADDICTION","Apparel","Fashion","USD","7/25/16",7000,"7/5/16 19:40",0,"canceled",0,"US",0
"559",1628562598,"The People of Featherhead","Horror","Film & Video","GBP","1/15/18",6000,"12/16/17 18:19",390,"live",20,"GB",353.43
"560",713097073,"Barber of Seville and Trial by Jury at HHOT","Theater","Theater","USD","8/31/13",1000,"8/7/13 18:04",1695,"successful",38,"US",1695
"561",125369060,"The Worship Project with Travis Cottrell","Music","Music","USD","4/15/11",20000,"3/1/11 22:55",31472,"successful",332,"US",31472
"562",651678637,"FangVan","Webseries","Film & Video","USD","7/30/13",25000,"6/20/13 9:56",27047,"successful",141,"US",27047
"563",1619680953,"Serving Autism- School to Home Collaboration","Academic","Publishing","USD","6/30/14",5000,"5/31/14 21:48",10,"failed",1,"US",10
"564",110016767,"Sailor Moon x Pokemon Enamel mashup pins!","Accessories","Fashion","GBP","9/11/17",450,"8/28/17 16:42",461,"successful",29,"GB",162.31
"565",1216569460,"Guardian Ultimate Rescue and Survival Tool","Product Design","Design","USD","4/29/17",43300,"3/30/17 4:53",551,"failed",4,"US",51
"566",445237176,"""EXTRA"" My poetry book...","Poetry","Publishing","CAD","3/4/17",2000,"2/2/17 2:05",80,"failed",4,"CA",0
"567",2060712712,"Death Pact","Narrative Film","Film & Video","USD","4/30/12",25000,"3/16/12 0:32",7744,"failed",23,"US",7744
"568",869951456,"""Sector 17"" TV Show Pilot Production Fund","Television","Film & Video","USD","1/26/17",3500,"11/27/16 22:07",210,"failed",1,"US",0
"569",702036329,"Ashley Levin EP Album & More!!!","Music","Music","USD","7/1/17",11000,"5/24/17 15:57",2306,"failed",40,"US",480
"570",2072670413,"American Christian Music Association","Faith","Music","USD","12/26/17",85000,"11/11/17 4:18",6.66,"failed",1,"US",0
"571",1547344758,"Superbeings Fighting Chip Game (Canceled)","Tabletop Games","Games","USD","11/29/15",30000,"10/22/15 21:59",775,"canceled",3,"US",775
"572",301469618,"Simple Wallet Plus","Accessories","Fashion","USD","8/27/14",10000,"7/18/14 16:31",10268,"successful",212,"US",10268
"573",944465480,"Instant Burning Love","Pop","Music","USD","3/7/14",2e+05,"1/6/14 16:27",5,"failed",1,"US",5
"574",1759097767,"The PIXEL everyday carry bag transforms into a camera sling!","Product Design","Design","CAD","7/7/16",15000,"6/7/16 17:39",15630,"successful",135,"CA",12058.64
"575",1971426423,"Steel Waves - A New Naval Combat Sim","Video Games","Games","GBP","3/27/14",10000,"2/25/14 15:57",1287,"failed",59,"GB",2140.97
"576",1364278042,"Pulse Vegan: Launch a fab new food trailer in south Austin!","Food","Food","USD","3/29/14",7500,"3/5/14 3:00",8561.5,"successful",94,"US",8561.5
"577",1932786979,"Flavoured Beans are Hot Hot Food Van Hot","Food Trucks","Food","AUD","6/20/16",30000,"5/6/16 21:52",124,"failed",4,"AU",92.87
"578",36086939,"Elbee: Wireless in-ear headphones with smart features","Wearables","Technology","USD","11/21/15",250000,"10/12/15 18:12",57197,"canceled",355,"US",57197
"579",917176007,"The Magazine Project","Art Books","Publishing","USD","7/6/12",100,"6/29/12 18:31",56,"failed",3,"US",56
"580",202628088,"Creative Adult Fiction and Mysteries","Fiction","Publishing","USD","8/2/15",5000,"7/3/15 23:39",45,"failed",3,"US",45
"581",281265016,"Absurd Tales from the Marine Corps","Nonfiction","Publishing","USD","7/12/15",10000,"6/12/15 9:35",300,"failed",3,"US",300
"582",1235459368,"The Overdue Debut by Mike Coates","Pop","Music","USD","3/23/14",15000,"2/21/14 21:10",16686.11,"successful",243,"US",16686.11
"583",801014595,"Seatswing - Handsfree Toilet Seat","Product Design","Design","EUR","5/1/17",20000,"3/17/17 13:50",5451,"failed",79,"NL",1061.42
"584",235942513,"They Called It Graveyard Girls (Photo book)","Photography","Photography","USD","6/24/11",500,"5/25/11 15:09",152,"failed",11,"US",152
"585",743658723,"This Place Is Death","Shorts","Film & Video","USD","7/29/11",2250,"6/20/11 22:32",0,"failed",0,"US",0
"586",1590477804,"Illuminism -The ""Heavy"" light medium","Art","Art","USD","6/1/12",8000,"5/2/12 21:02",0,"failed",0,"US",0
"587",2033353123,"Game of Thrones Robots Card Game (Canceled)","Games","Games","USD","2/10/16",100,"1/11/16 22:46",6,"canceled",2,"US",6
"588",1387655004,"Don't be afraid to Start Fresh!","Fashion","Fashion","USD","10/26/11",500,"9/16/11 19:06",28,"failed",2,"US",28
"589",475180512,"Roadtrip to LA","Experimental","Film & Video","CAD","2/1/16",500,"12/3/15 5:42",142,"failed",4,"CA",106.42
"590",317690645,"Sonic Zombies From Space","Music","Music","USD","11/23/16",10000,"10/24/16 22:22",0,"failed",0,"US",0
"591",1412820539,"Funk !t - The Funky Jeweler","Jewelry","Fashion","CAD","5/1/15",500,"4/1/15 17:17",0,"failed",0,"CA",0
"592",247049313,"TROISIQUE, Where Fashion Meets Destruction (Canceled)","Shorts","Film & Video","USD","5/18/15",20000,"3/19/15 21:15",250,"canceled",5,"US",250
"593",1183008445,"the beauty of life ","Crafts","Crafts","USD","9/20/10",2500,"8/10/10 13:27",5710,"successful",96,"US",5710
"594",717612789,"What's Up Northwest","Shorts","Film & Video","USD","7/10/17",30000,"6/10/17 8:57",150,"failed",2,"US",0
"595",1751685572,"The American Marine - Music by Simon & Garfunkel","Shorts","Film & Video","USD","3/21/12",50000,"1/21/12 2:14",0,"failed",0,"US",0
"596",1064711855,"Greg Adams and East Bay Soul III","Music","Music","USD","11/1/14",35000,"9/21/14 23:02",35422,"successful",183,"US",35422
"597",64363100,"Survivors & Casualties: Memoirs of the Addiction Epidemic","Nonfiction","Publishing","USD","5/10/17",350,"4/22/17 21:28",15,"failed",1,"US",0
"598",311745207,"Cap On! Sound On!","Gadgets","Technology","USD","8/25/17",15000,"7/11/17 8:00",87926.61,"successful",736,"US",9064
"599",1503931310,"'Anything You Can Sing I Can Sing Higher""","Music","Music","USD","1/9/13",400,"11/12/12 3:09",510,"successful",10,"US",510
"600",1009920640,"Sewing Studio","Crafts","Crafts","USD","10/13/17",14440,"9/3/17 20:45",67,"canceled",3,"US",38
"601",382800521,"""TREE"" - Documentary: Man Fasts 49 Days in Search of Truth","Documentary","Film & Video","USD","8/15/11",40000,"5/21/11 0:28",10961,"failed",136,"US",10961
"602",833293695,"DanceWEB - A choreographic residency at ImPulsTanz","Dance","Dance","USD","5/12/12",3000,"4/12/12 7:13",3200,"successful",84,"US",3200
"603",470109778,"Shakti - of science & traditions","Documentary","Film & Video","GBP","8/8/13",40000,"7/9/13 13:19",48.5,"failed",5,"GB",72.19
"604",744624063,"Geco Hub - The Colourful Way To Stop Losing Things","Product Design","Design","GBP","9/3/14",23000,"7/29/14 17:00",25106,"successful",339,"GB",42622.33
"605",1826467655,"BakeryBag","Events","Food","SEK","3/5/15",500,"2/3/15 21:02",500,"successful",1,"SE",60.49
"606",1400970642,"Cravings - The Zero Calorie Chocolate","Food","Food","USD","6/6/14",40000,"5/6/14 19:01",5610,"failed",72,"US",5610
"607",1909175727,"Canadian Grade EH BBQ sauce + BBQ Smoking Team. (Canceled)","Food","Food","CAD","2/28/16",50000,"1/29/16 1:14",511,"canceled",4,"CA",361.2
"608",917746339,"Art of the Christian Ninja (Devotional Book)","Nonfiction","Publishing","CAD","10/23/15",3000,"9/23/15 19:07",3231,"successful",27,"CA",2441.09
"609",1957693180,"RIVEURS first EP","Electronic Music","Music","USD","6/25/14",7000,"5/16/14 3:46",7500,"successful",116,"US",7500
"610",553272427,"Still- A Loss From Within","Shorts","Film & Video","USD","11/3/10",6000,"10/4/10 20:12",6165.45,"successful",90,"US",6165.45
"611",953296596,"holdymoly | the world's first wooden, magnetic phone holder","Product Design","Design","EUR","4/2/16",11000,"3/7/16 20:06",7146,"failed",100,"DE",7864.66
"612",444283104,"Tony Lundervold's Debut Album- ""From the Ranch to the Rodeo""","Country & Folk","Music","USD","8/7/13",8500,"6/23/13 3:01",2500,"failed",12,"US",2500
"613",867114835,"Homestead Honey Farm : bee yard expansion and honey stand","Food","Food","USD","3/25/13",1800,"2/23/13 1:04",3102,"successful",83,"US",3102
"614",1772448184,"With Eyes Turned Skyward","Painting","Art","USD","7/7/12",4000,"6/7/12 15:59",320,"failed",5,"US",320
"615",2055489729,"MYBALLETLOVE YouTube Channel Camera","Camera Equipment","Technology","EUR","6/11/17",700,"5/24/17 10:19",721,"successful",15,"DE",0
"616",1632415211,"Kingbong vs Bongzilla Enamel Pin","Art","Art","USD","3/29/17",500,"3/22/17 19:59",8,"failed",1,"US",8
"617",263447298,"Legion of Sparrows Debut Album","Rock","Music","USD","11/11/11",1500,"10/2/11 10:03",81,"failed",6,"US",81
"618",921598408,"Launching Olive This Felt","Art","Art","USD","8/23/14",300,"7/24/14 18:49",630,"successful",23,"US",630
"619",266618434,"Hammerton Community High: Class of '75","Festivals","Theater","GBP","7/21/16",400,"6/26/16 16:03",663,"successful",20,"GB",557.63
"620",169189176,"Zenbivy Bed. The most comfortable backcountry sleeping bag.","Product Design","Design","USD","6/30/17",50000,"5/31/17 9:19",120648,"successful",434,"US",44495
"621",114515768,"Alpha Omega Hobby","Tabletop Games","Games","USD","11/13/16",250000,"10/14/16 18:04",3202,"failed",22,"US",1610
"622",1264034013,"SAT 256 - A ""8 Bit Computer"" Simulation","Video Games","Games","EUR","8/11/16",4200,"7/12/16 21:41",148,"canceled",5,"DE",30.95
"623",1532642106,"The Matter King","Video Games","Games","GBP","11/18/16",5000,"10/19/16 19:33",1629,"failed",25,"GB",184.67
"624",1329240371,"EmoticonPOP ;-)","Product Design","Design","USD","9/29/12",4000,"8/28/12 14:18",325,"failed",3,"US",325
"625",518590288,"Make iPhone apps + Apple Watch apps with Swift for iOS 8","Apps","Technology","USD","9/29/14",10000,"8/15/14 17:42",47560,"successful",502,"US",47560
"626",243342990,"A Man You Don't Meet Every Day","Shorts","Film & Video","GBP","7/7/16",880,"6/10/16 11:53",1439,"successful",27,"GB",1942.17
"627",1760207369,"Master Video Daughters Debut Full-Length Record!","Indie Rock","Music","USD","9/24/11",700,"8/25/11 22:08",725,"successful",22,"US",725
"628",467937388,"The Water Series: An underwater connection","Painting","Art","USD","8/22/11",3000,"7/23/11 18:33",5415,"successful",26,"US",5415
"629",2108420557,"Light the House!","Theater","Theater","USD","5/28/12",2500,"3/30/12 16:51",2501,"successful",8,"US",2501
"630",603310426,"Smidlink Fun Ids.....search an Id, then message for free!","Web","Technology","AUD","5/14/16",2e+05,"4/14/16 17:18",350,"canceled",3,"AU",269.74
"631",1452211917,"JLGaming","Games","Games","GBP","6/14/17",25000,"5/15/17 12:07",0,"canceled",0,"GB",0
"632",156931199,"No.3 Magazine: Print & Digital edition","Publishing","Publishing","USD","5/25/11",15000,"4/25/11 21:44",130,"failed",3,"US",130
"633",1877191638,"CZ-918 Sequel","Shorts","Film & Video","USD","4/11/13",6000,"3/12/13 3:00",4040,"failed",18,"US",4040
"634",1314733143,"Gym Buddy","Apps","Technology","AUD","2/18/16",6500,"1/19/16 23:09",0,"failed",0,"AU",0
"635",408047652,"EMBER - The multi-purpose fireplace accessory (Canceled)","Product Design","Design","EUR","6/2/15",15000,"4/29/15 6:50",2024,"canceled",38,"IE",2201.58
"636",1121437793,"GO FAR: The Christopher Rush Story","Documentary","Film & Video","USD","3/21/11",10000,"2/5/11 5:55",12737,"successful",126,"US",12737
"637",1577374721,"Dancer Dates™","Software","Technology","GBP","6/6/15",1e+05,"4/7/15 18:58",0,"failed",0,"GB",0
"638",1219648814,"The Creative Solutions Deck","Graphic Design","Design","GBP","5/8/13",1500,"4/17/13 9:22",6555,"successful",268,"GB",10016.44
"639",1744667660,"The Noh Christmas Carol","Plays","Theater","USD","11/10/17",10000,"9/11/17 23:47",10803.04,"successful",32,"US",2490
"640",1352218048,"Creative portraits of performers for coffee table book","Photography","Photography","USD","5/10/13",8000,"4/10/13 3:53",0,"canceled",0,"US",0
"641",1497671620,"After Forever - Graphic novel.","Comics","Comics","USD","9/1/13",4000,"8/2/13 19:32",651,"failed",16,"US",651
"642",618329699,"SuperChess","Mobile Games","Games","CHF","6/4/17",6000,"4/5/17 17:36",24,"failed",2,"CH",23.96
"643",839979169,"GraphicsGen  - High Quality Scalable Graphics","Software","Technology","NZD","4/16/14",40000,"3/17/14 22:12",1422,"failed",24,"NZ",1214
"644",498194651,"The Dungeon Family Pyramid by Occasional Superstar","Installations","Art","USD","9/15/14",10000,"8/16/14 17:03",250,"failed",9,"US",250
"645",339953997,"Kickstart Curium Magazine Edition Two","Zines","Publishing","AUD","3/21/15",1900,"2/18/15 21:33",2170,"successful",43,"AU",1693.39
"646",1344213642,"Do You Remember ~An RPG from your childhood~","Video Games","Games","USD","6/13/12",11000,"5/9/12 0:13",9561.64,"failed",172,"US",9561.64
"647",1325658592,"Twisting Catacombs . The Minotaur Horde","Tabletop Games","Games","GBP","10/21/17",6000,"9/30/17 0:36",64049.6,"successful",891,"GB",25367.47
"648",1833156390,"Andrew Link and Metallica 3000 & King Elephant Split 7 inch","Indie Rock","Music","USD","7/8/12",600,"6/8/12 0:00",367,"failed",19,"US",367
"649",1407943974,"Slideburner: Revolutionary incense burner!","Product Design","Design","USD","2/14/12",500,"1/10/12 2:13",773,"successful",26,"US",773
"650",853498757,"Innovative Spice Candy!  Organic, Gluten Free & Antioxidants","Food","Food","USD","7/6/14",2000,"6/6/14 5:24",201,"failed",13,"US",201
"651",2084464595,"Pixel Wars","Tabletop Games","Games","USD","10/6/10",1500,"8/7/10 4:47",0,"failed",0,"US",0
"652",2015550792,"Dianetics west coast tour + album release","Music","Music","USD","2/22/11",1000,"2/8/11 22:00",36,"failed",3,"US",36
"653",485078303,"VaniShelf:  Fashionable, Foldable, Convenient Sink Table","Product Design","Design","USD","6/1/14",50000,"5/10/14 23:06",200,"failed",3,"US",200
"654",155566139,"""Misfit"" - new music new recording!","Country & Folk","Music","USD","5/19/16",6000,"4/18/16 18:03",8787.22,"successful",133,"US",8787.22
"655",12500399,"The Runaways present 'I Saw The Best Minds of My Generation'","Theater","Theater","USD","3/13/14",4650,"2/11/14 19:41",5170,"successful",97,"US",5170
"656",51442099,"ProMatz - Industrial Grade Gaming Mats by Game Matz","Tabletop Games","Games","USD","8/17/15",5000,"7/10/15 23:46",21257,"successful",154,"US",21257
"657",1486848287,"and the sea 2017 calendar","Illustration","Art","USD","8/25/16",1200,"7/24/16 17:02",1643,"successful",23,"US",81
"658",35774694,"Fleeting Moments","Fine Art","Photography","USD","6/14/15",5000,"5/15/15 23:09",168,"failed",7,"US",168
"659",1740862484,"""5 DOCTORS"" - The First Feature Film from Dial Tone Pictures","Comedy","Film & Video","USD","3/15/16",15000,"2/15/16 16:17",16071,"successful",189,"US",16071
"660",2084020427,"The Third Element: New characters for Sci-Fi gaming.","Tabletop Games","Games","GBP","9/28/17",500,"9/19/17 14:00",989,"successful",31,"GB",153.6
"661",1308581655,"Handmade Vegan, Paleo, Gluten Free, Whole Food Desserts!","Food","Food","USD","2/21/14",3500,"1/22/14 19:22",606,"failed",11,"US",606
"662",802457010,"The Politics of Love and Hate - Interactive Installation Art","Mixed Media","Art","USD","9/22/11",2200,"9/6/11 8:55",2422.66,"successful",48,"US",2422.66
"663",1094354242,"Muffler Men: One Hand Up, One Hand Down","Documentary","Film & Video","USD","9/2/11",30000,"7/20/11 19:58",4295,"failed",65,"US",4295
"664",395103621,"TWILIGHT HOTEL","Anthologies","Comics","USD","11/19/17",7500,"10/13/17 15:19",8049,"successful",95,"US",117
"665",1325891637,"Mother Tongue","Shorts","Film & Video","CAD","9/4/14",5000,"8/16/14 19:40",6122,"successful",51,"CA",5614.63
"666",530735507,"ALFA + You = Her Next EP!","Music","Music","USD","9/2/12",2500,"8/2/12 16:27",8330.66,"successful",132,"US",8330.66
"667",951066155,"Retro Gaming","Film & Video","Film & Video","USD","4/4/15",200,"2/18/15 20:19",0,"failed",0,"US",0
"668",1742889122,"A Little Pocono Git-Down (modern big-band CD)","Jazz","Music","USD","6/2/16",17000,"5/3/16 13:03",18415,"successful",205,"US",18415
"669",1505008433,"I am an Inspiration blog","Young Adult","Publishing","USD","12/23/15",5000,"11/23/15 5:57",0,"failed",0,"US",0
"670",1104531471,"Welly Through My Eyes","Illustration","Art","NZD","10/16/14",4960,"9/1/14 4:34",480,"failed",5,"NZ",401.32
"671",952512039,"STAR WARS - Fall of Creation","Science Fiction","Film & Video","USD","8/26/16",6000,"7/27/16 5:08",71,"failed",3,"US",0
"672",566760048,"Settlement 11","Drama","Film & Video","GBP","3/3/17",150,"2/17/17 15:24",175,"successful",8,"GB",0
"673",1067783824,"The Chilly Bean","Food Trucks","Food","USD","9/7/16",20000,"8/8/16 22:24",3055,"failed",12,"US",2910
"674",220098890,"Please help fund our album!","Music","Music","USD","4/13/12",800,"2/28/12 20:36",141,"failed",10,"US",141
