,Unnamed: 0,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd.pledged,campaign_duration
555,556,1073307554,"""My Blackened Whispers"" Our call to arms Swords up VI.VI.VI.",Metal,Music,USD,2015-02-11 00:00:00,1375.0,2015-01-12 04:13:00,250.0,failed,5.0,US,250.0,29
556,557,1580753310,Mevo - Fitness & Health App for iPhone and Android,Apps,Technology,USD,2016-09-12 00:00:00,20000.0,2016-08-08 05:50:00,2090.0,failed,19.0,US,0.0,34
557,558,1116041120,END HEROIN ADDICTION,Apparel,Fashion,USD,2016-07-25 00:00:00,7000.0,2016-07-05 19:40:00,0.0,canceled,0.0,US,0.0,19
558,559,1628562598,The People of Featherhead,Horror,Film & Video,GBP,2018-01-15 00:00:00,6000.0,2017-12-16 18:19:00,390.0,live,20.0,GB,353.43,29
559,560,713097073,Barber of Seville and Trial by Jury at HHOT,Theater,Theater,USD,2013-08-31 00:00:00,1000.0,2013-08-07 18:04:00,1695.0,successful,38.0,US,1695.0,23
560,561,125369060,The Worship Project with Travis Cottrell,Music,Music,USD,2011-04-15 00:00:00,20000.0,2011-03-01 22:55:00,31472.0,successful,332.0,US,31472.0,44
561,562,651678637,FangVan,Webseries,Film & Video,USD,2013-07-30 00:00:00,25000.0,2013-06-20 09:56:00,27047.0,successful,141.0,US,27047.0,39
562,563,1619680953,Serving Autism- School to Home Collaboration,Academic,Publishing,USD,2014-06-30 00:00:00,5000.0,2014-05-31 21:48:00,10.0,failed,1.0,US,10.0,29
563,564,110016767,Sailor Moon x Pokemon Enamel mashup pins!,Accessories,Fashion,GBP,2017-09-11 00:00:00,450.0,2017-08-28 16:42:00,461.0,successful,29.0,GB,162.31,13
564,565,1216569460,Guardian Ultimate Rescue and Survival Tool,Product Design,Design,USD,2017-04-29 00:00:00,43300.0,2017-03-30 04:53:00,551.0,failed,4.0,US,51.0,29
565,566,445237176,"""EXTRA"" My poetry book...",Poetry,Publishing,CAD,2017-03-04 00:00:00,2000.0,2017-02-02 02:05:00,80.0,failed,4.0,CA,0.0,29
566,567,2060712712,Death Pact,Narrative Film,Film & Video,USD,2012-04-30 00:00:00,25000.0,2012-03-16 00:32:00,7744.0,failed,23.0,US,7744.0,44
567,568,869951456,"""Sector 17"" TV Show Pilot Production Fund",Television,Film & Video,USD,2017-01-26 00:00:00,3500.0,2016-11-27 22:07:00,210.0,failed,1.0,US,0.0,59
568,569,702036329,Ashley Levin EP Album & More!!!,Music,Music,USD,2017-07-01 00:00:00,11000.0,2017-05-24 15:57:00,2306.0,failed,40.0,US,480.0,37
569,570,2072670413,American Christian Music Association,Faith,Music,USD,2017-12-26 00:00:00,85000.0,2017-11-11 04:18:00,6.66,failed,1.0,US,0.0,44
570,571,1547344758,Superbeings Fighting Chip Game (Canceled),Tabletop Games,Games,USD,2015-11-29 00:00:00,30000.0,2015-10-22 21:59:00,775.0,canceled,3.0,US,775.0,37
571,572,301469618,Simple Wallet Plus,Accessories,Fashion,USD,2014-08-27 00:00:00,10000.0,2014-07-18 16:31:00,10268.0,successful,212.0,US,10268.0,39
572,573,944465480,Instant Burning Love,Pop,Music,USD,2014-03-07 00:00:00,200000.0,2014-01-06 16:27:00,5.0,failed,1.0,US,5.0,59
573,574,1759097767,The PIXEL everyday carry bag transforms into a camera sling!,Product Design,Design,CAD,2016-07-07 00:00:00,15000.0,2016-06-07 17:39:00,15630.0,successful,135.0,CA,12058.64,29
574,575,1971426423,Steel Waves - A New Naval Combat Sim,Video Games,Games,GBP,2014-03-27 00:00:00,10000.0,2014-02-25 15:57:00,1287.0,failed,59.0,GB,2140.97,29
575,576,1364278042,Pulse Vegan: Launch a fab new food trailer in south Austin!,Food,Food,USD,2014-03-29 00:00:00,7500.0,2014-03-05 03:00:00,8561.5,successful,94.0,US,8561.5,23
576,577,1932786979,Flavoured Beans are Hot Hot Food Van Hot,Food Trucks,Food,AUD,2016-06-20 00:00:00,30000.0,2016-05-06 21:52:00,124.0,failed,4.0,AU,92.87,44
577,578,36086939,Elbee: Wireless in-ear headphones with smart features,Wearables,Technology,USD,2015-11-21 00:00:00,250000.0,2015-10-12 18:12:00,57197.0,canceled,355.0,US,57197.0,39
578,579,917176007,The Magazine Project,Art Books,Publishing,USD,2012-07-06 00:00:00,100.0,2012-06-29 18:31:00,56.0,failed,3.0,US,56.0,6
579,580,202628088,Creative Adult Fiction and Mysteries,Fiction,Publishing,USD,2015-08-02 00:00:00,5000.0,2015-07-03 23:39:00,45.0,failed,3.0,US,45.0,29
580,581,281265016,Absurd Tales from the Marine Corps,Nonfiction,Publishing,USD,2015-07-12 00:00:00,10000.0,2015-06-12 09:35:00,300.0,failed,3.0,US,300.0,29
581,582,1235459368,The Overdue Debut by Mike Coates,Pop,Music,USD,2014-03-23 00:00:00,15000.0,2014-02-21 21:10:00,16686.11,successful,243.0,US,16686.11,29
582,583,801014595,Seatswing - Handsfree Toilet Seat,Product Design,Design,EUR,2017-05-01 00:00:00,20000.0,2017-03-17 13:50:00,5451.0,failed,79.0,NL,1061.42,44
583,584,235942513,They Called It Graveyard Girls (Photo book),Photography,Photography,USD,2011-06-24 00:00:00,500.0,2011-05-25 15:09:00,152.0,failed,11.0,US,152.0,29
584,585,743658723,This Place Is Death,Shorts,Film & Video,USD,2011-07-29 00:00:00,2250.0,2011-06-20 22:32:00,0.0,failed,0.0,US,0.0,38
585,586,1590477804,"Illuminism -The ""Heavy"" light medium",Art,Art,USD,2012-06-01 00:00:00,8000.0,2012-05-02 21:02:00,0.0,failed,0.0,US,0.0,29
586,587,2033353123,Game of Thrones Robots Card Game (Canceled),Games,Games,USD,2016-02-10 00:00:00,100.0,2016-01-11 22:46:00,6.0,canceled,2.0,US,6.0,29
587,588,1387655004,Don't be afraid to Start Fresh!,Fashion,Fashion,USD,2011-10-26 00:00:00,500.0,2011-09-16 19:06:00,28.0,failed,2.0,US,28.0,39
588,589,475180512,Roadtrip to LA,Experimental,Film & Video,CAD,2016-02-01 00:00:00,500.0,2015-12-03 05:42:00,142.0,failed,4.0,CA,106.42,59
589,590,317690645,Sonic Zombies From Space,Music,Music,USD,2016-11-23 00:00:00,10000.0,2016-10-24 22:22:00,0.0,failed,0.0,US,0.0,29
590,591,1412820539,Funk !t - The Funky Jeweler,Jewelry,Fashion,CAD,2015-05-01 00:00:00,500.0,2015-04-01 17:17:00,0.0,failed,0.0,CA,0.0,29
591,592,247049313,"TROISIQUE, Where Fashion Meets Destruction (Canceled)",Shorts,Film & Video,USD,2015-05-18 00:00:00,20000.0,2015-03-19 21:15:00,250.0,canceled,5.0,US,250.0,59
592,593,1183008445,the beauty of life ,Crafts,Crafts,USD,2010-09-20 00:00:00,2500.0,2010-08-10 13:27:00,5710.0,successful,96.0,US,5710.0,40
593,594,717612789,What's Up Northwest,Shorts,Film & Video,USD,2017-07-10 00:00:00,30000.0,2017-06-10 08:57:00,150.0,failed,2.0,US,0.0,29
594,595,1751685572,The American Marine - Music by Simon & Garfunkel,Shorts,Film & Video,USD,2012-03-21 00:00:00,50000.0,2012-01-21 02:14:00,0.0,failed,0.0,US,0.0,59
595,596,1064711855,Greg Adams and East Bay Soul III,Music,Music,USD,2014-11-01 00:00:00,35000.0,2014-09-21 23:02:00,35422.0,successful,183.0,US,35422.0,40
596,597,64363100,Survivors & Casualties: Memoirs of the Addiction Epidemic,Nonfiction,Publishing,USD,2017-05-10 00:00:00,350.0,2017-04-22 21:28:00,15.0,failed,1.0,US,0.0,17
597,598,311745207,Cap On! Sound On!,Gadgets,Technology,USD,2017-08-25 00:00:00,15000.0,2017-07-11 08:00:00,87926.61,successful,736.0,US,9064.0,44
598,599,1503931310,"'Anything You Can Sing I Can Sing Higher""",Music,Music,USD,2013-01-09 00:00:00,400.0,2012-11-12 03:09:00,510.0,successful,10.0,US,510.0,57
599,600,1009920640,Sewing Studio,Crafts,Crafts,USD,2017-10-13 00:00:00,14440.0,2017-09-03 20:45:00,67.0,canceled,3.0,US,38.0,39
600,601,382800521,"""TREE"" - Documentary: Man Fasts 49 Days in Search of Truth",Documentary,Film & Video,USD,2011-08-15 00:00:00,40000.0,2011-05-21 00:28:00,10961.0,failed,136.0,US,10961.0,85
601,602,833293695,DanceWEB - A choreographic residency at ImPulsTanz,Dance,Dance,USD,2012-05-12 00:00:00,3000.0,2012-04-12 07:13:00,3200.0,successful,84.0,US,3200.0,29
602,603,470109778,Shakti - of science & traditions,Documentary,Film & Video,GBP,2013-08-08 00:00:00,40000.0,2013-07-09 13:19:00,48.5,failed,5.0,GB,72.19,29
603,604,744624063,Geco Hub - The Colourful Way To Stop Losing Things,Product Design,Design,GBP,2014-09-03 00:00:00,23000.0,2014-07-29 17:00:00,25106.0,successful,339.0,GB,42622.33,35
604,605,1826467655,BakeryBag,Events,Food,SEK,2015-03-05 00:00:00,500.0,2015-02-03 21:02:00,500.0,successful,1.0,SE,60.49,29
605,606,1400970642,Cravings - The Zero Calorie Chocolate,Food,Food,USD,2014-06-06 00:00:00,40000.0,2014-05-06 19:01:00,5610.0,failed,72.0,US,5610.0,30
606,607,1909175727,Canadian Grade EH BBQ sauce + BBQ Smoking Team. (Canceled),Food,Food,CAD,2016-02-28 00:00:00,50000.0,2016-01-29 01:14:00,511.0,canceled,4.0,CA,361.2,29
607,608,917746339,Art of the Christian Ninja (Devotional Book),Nonfiction,Publishing,CAD,2015-10-23 00:00:00,3000.0,2015-09-23 19:07:00,3231.0,successful,27.0,CA,2441.09,29
608,609,1957693180,RIVEURS first EP,Electronic Music,Music,USD,2014-06-25 00:00:00,7000.0,2014-05-16 03:46:00,7500.0,successful,116.0,US,7500.0,39
609,610,553272427,Still- A Loss From Within,Shorts,Film & Video,USD,2010-11-03 00:00:00,6000.0,2010-10-04 20:12:00,6165.45,successful,90.0,US,6165.45,29
610,611,953296596,"holdymoly | the world's first wooden, magnetic phone holder",Product Design,Design,EUR,2016-04-02 00:00:00,11000.0,2016-03-07 20:06:00,7146.0,failed,100.0,DE,7864.66,25
611,612,444283104,"Tony Lundervold's Debut Album- ""From the Ranch to the Rodeo""",Country & Folk,Music,USD,2013-08-07 00:00:00,8500.0,2013-06-23 03:01:00,2500.0,failed,12.0,US,2500.0,44
612,613,867114835,Homestead Honey Farm : bee yard expansion and honey stand,Food,Food,USD,2013-03-25 00:00:00,1800.0,2013-02-23 01:04:00,3102.0,successful,83.0,US,3102.0,29
613,614,1772448184,With Eyes Turned Skyward,Painting,Art,USD,2012-07-07 00:00:00,4000.0,2012-06-07 15:59:00,320.0,failed,5.0,US,320.0,29
614,615,2055489729,MYBALLETLOVE YouTube Channel Camera,Camera Equipment,Technology,EUR,2017-06-11 00:00:00,700.0,2017-05-24 10:19:00,721.0,successful,15.0,DE,0.0,17
615,616,1632415211,Kingbong vs Bongzilla Enamel Pin,Art,Art,USD,2017-03-29 00:00:00,500.0,2017-03-22 19:59:00,8.0,failed,1.0,US,8.0,6
616,617,263447298,Legion of Sparrows Debut Album,Rock,Music,USD,2011-11-11 00:00:00,1500.0,2011-10-02 10:03:00,81.0,failed,6.0,US,81.0,39
617,618,921598408,Launching Olive This Felt,Art,Art,USD,2014-08-23 00:00:00,300.0,2014-07-24 18:49:00,630.0,successful,23.0,US,630.0,29
618,619,266618434,Hammerton Community High: Class of '75,Festivals,Theater,GBP,2016-07-21 00:00:00,400.0,2016-06-26 16:03:00,663.0,successful,20.0,GB,557.63,24
619,620,169189176,Zenbivy Bed. The most comfortable backcountry sleeping bag.,Product Design,Design,USD,2017-06-30 00:00:00,50000.0,2017-05-31 09:19:00,120648.0,successful,434.0,US,44495.0,29
620,621,114515768,Alpha Omega Hobby,Tabletop Games,Games,USD,2016-11-13 00:00:00,250000.0,2016-10-14 18:04:00,3202.0,failed,22.0,US,1610.0,29
621,622,1264034013,"SAT 256 - A ""8 Bit Computer"" Simulation",Video Games,Games,EUR,2016-08-11 00:00:00,4200.0,2016-07-12 21:41:00,148.0,canceled,5.0,DE,30.95,29
622,623,1532642106,The Matter King,Video Games,Games,GBP,2016-11-18 00:00:00,5000.0,2016-10-19 19:33:00,1629.0,failed,25.0,GB,184.67,29
623,624,1329240371,EmoticonPOP ;-),Product Design,Design,USD,2012-09-29 00:00:00,4000.0,2012-08-28 14:18:00,325.0,failed,3.0,US,325.0,31
624,625,518590288,Make iPhone apps + Apple Watch apps with Swift for iOS 8,Apps,Technology,USD,2014-09-29 00:00:00,10000.0,2014-08-15 17:42:00,47560.0,successful,502.0,US,47560.0,44
625,626,243342990,A Man You Don't Meet Every Day,Shorts,Film & Video,GBP,2016-07-07 00:00:00,880.0,2016-06-10 11:53:00,1439.0,successful,27.0,GB,1942.17,26
626,627,1760207369,Master Video Daughters Debut Full-Length Record!,Indie Rock,Music,USD,2011-09-24 00:00:00,700.0,2011-08-25 22:08:00,725.0,successful,22.0,US,725.0,29
627,628,467937388,The Water Series: An underwater connection,Painting,Art,USD,2011-08-22 00:00:00,3000.0,2011-07-23 18:33:00,5415.0,successful,26.0,US,5415.0,29
628,629,2108420557,Light the House!,Theater,Theater,USD,2012-05-28 00:00:00,2500.0,2012-03-30 16:51:00,2501.0,successful,8.0,US,2501.0,58
629,630,603310426,"Smidlink Fun Ids.....search an Id, then message for free!",Web,Technology,AUD,2016-05-14 00:00:00,200000.0,2016-04-14 17:18:00,350.0,canceled,3.0,AU,269.74,29
630,631,1452211917,JLGaming,Games,Games,GBP,2017-06-14 00:00:00,25000.0,2017-05-15 12:07:00,0.0,canceled,0.0,GB,0.0,29
631,632,156931199,No.3 Magazine: Print & Digital edition,Publishing,Publishing,USD,2011-05-25 00:00:00,15000.0,2011-04-25 21:44:00,130.0,failed,3.0,US,130.0,29
632,633,1877191638,CZ-918 Sequel,Shorts,Film & Video,USD,2013-04-11 00:00:00,6000.0,2013-03-12 03:00:00,4040.0,failed,18.0,US,4040.0,29
633,634,1314733143,Gym Buddy,Apps,Technology,AUD,2016-02-18 00:00:00,6500.0,2016-01-19 23:09:00,0.0,failed,0.0,AU,0.0,29
634,635,408047652,EMBER - The multi-purpose fireplace accessory (Canceled),Product Design,Design,EUR,2015-06-02 00:00:00,15000.0,2015-04-29 06:50:00,2024.0,canceled,38.0,IE,2201.58,33
635,636,1121437793,GO FAR: The Christopher Rush Story,Documentary,Film & Video,USD,2011-03-21 00:00:00,10000.0,2011-02-05 05:55:00,12737.0,successful,126.0,US,12737.0,43
636,637,1577374721,Dancer Dates™,Software,Technology,GBP,2015-06-06 00:00:00,100000.0,2015-04-07 18:58:00,0.0,failed,0.0,GB,0.0,59
637,638,1219648814,The Creative Solutions Deck,Graphic Design,Design,GBP,2013-05-08 00:00:00,1500.0,2013-04-17 09:22:00,6555.0,successful,268.0,GB,10016.44,20
638,639,1744667660,The Noh Christmas Carol,Plays,Theater,USD,2017-11-10 00:00:00,10000.0,2017-09-11 23:47:00,10803.04,successful,32.0,US,2490.0,59
639,640,1352218048,Creative portraits of performers for coffee table book,Photography,Photography,USD,2013-05-10 00:00:00,8000.0,2013-04-10 03:53:00,0.0,canceled,0.0,US,0.0,29
640,641,1497671620,After Forever - Graphic novel.,Comics,Comics,USD,2013-09-01 00:00:00,4000.0,2013-08-02 19:32:00,651.0,failed,16.0,US,651.0,29
641,642,618329699,SuperChess,Mobile Games,Games,CHF,2017-06-04 00:00:00,6000.0,2017-04-05 17:36:00,24.0,failed,2.0,CH,23.96,59
642,643,839979169,GraphicsGen  - High Quality Scalable Graphics,Software,Technology,NZD,2014-04-16 00:00:00,40000.0,2014-03-17 22:12:00,1422.0,failed,24.0,NZ,1214.0,29
643,644,498194651,The Dungeon Family Pyramid by Occasional Superstar,Installations,Art,USD,2014-09-15 00:00:00,10000.0,2014-08-16 17:03:00,250.0,failed,9.0,US,250.0,29
644,645,339953997,Kickstart Curium Magazine Edition Two,Zines,Publishing,AUD,2015-03-21 00:00:00,1900.0,2015-02-18 21:33:00,2170.0,successful,43.0,AU,1693.39,30
645,646,1344213642,Do You Remember ~An RPG from your childhood~,Video Games,Games,USD,2012-06-13 00:00:00,11000.0,2012-05-09 00:13:00,9561.64,failed,172.0,US,9561.64,34
646,647,1325658592,Twisting Catacombs . The Minotaur Horde,Tabletop Games,Games,GBP,2017-10-21 00:00:00,6000.0,2017-09-30 00:36:00,64049.6,successful,891.0,GB,25367.47,20
647,648,1833156390,Andrew Link and Metallica 3000 & King Elephant Split 7 inch,Indie Rock,Music,USD,2012-07-08 00:00:00,600.0,2012-06-08 00:00:00,367.0,failed,19.0,US,367.0,30
648,649,1407943974,Slideburner: Revolutionary incense burner!,Product Design,Design,USD,2012-02-14 00:00:00,500.0,2012-01-10 02:13:00,773.0,successful,26.0,US,773.0,34
649,650,853498757,"Innovative Spice Candy!  Organic, Gluten Free & Antioxidants",Food,Food,USD,2014-07-06 00:00:00,2000.0,2014-06-06 05:24:00,201.0,failed,13.0,US,201.0,29
650,651,2084464595,Pixel Wars,Tabletop Games,Games,USD,2010-10-06 00:00:00,1500.0,2010-08-07 04:47:00,0.0,failed,0.0,US,0.0,59
651,652,2015550792,Dianetics west coast tour + album release,Music,Music,USD,2011-02-22 00:00:00,1000.0,2011-02-08 22:00:00,36.0,failed,3.0,US,36.0,13
652,653,485078303,"VaniShelf:  Fashionable, Foldable, Convenient Sink Table",Product Design,Design,USD,2014-06-01 00:00:00,50000.0,2014-05-10 23:06:00,200.0,failed,3.0,US,200.0,21
653,654,155566139,"""Misfit"" - new music new recording!",Country & Folk,Music,USD,2016-05-19 00:00:00,6000.0,2016-04-18 18:03:00,8787.22,successful,133.0,US,8787.22,30
654,655,12500399,The Runaways present 'I Saw The Best Minds of My Generation',Theater,Theater,USD,2014-03-13 00:00:00,4650.0,2014-02-11 19:41:00,5170.0,successful,97.0,US,5170.0,29
655,656,51442099,ProMatz - Industrial Grade Gaming Mats by Game Matz,Tabletop Games,Games,USD,2015-08-17 00:00:00,5000.0,2015-07-10 23:46:00,21257.0,successful,154.0,US,21257.0,37
656,657,1486848287,and the sea 2017 calendar,Illustration,Art,USD,2016-08-25 00:00:00,1200.0,2016-07-24 17:02:00,1643.0,successful,23.0,US,81.0,31
657,658,35774694,Fleeting Moments,Fine Art,Photography,USD,2015-06-14 00:00:00,5000.0,2015-05-15 23:09:00,168.0,failed,7.0,US,168.0,29
658,659,1740862484,"""5 DOCTORS"" - The First Feature Film from Dial Tone Pictures",Comedy,Film & Video,USD,2016-03-15 00:00:00,15000.0,2016-02-15 16:17:00,16071.0,successful,189.0,US,16071.0,28
659,660,2084020427,The Third Element: New characters for Sci-Fi gaming.,Tabletop Games,Games,GBP,2017-09-28 00:00:00,500.0,2017-09-19 14:00:00,989.0,successful,31.0,GB,153.6,8
660,661,1308581655,"Handmade Vegan, Paleo, Gluten Free, Whole Food Desserts!",Food,Food,USD,2014-02-21 00:00:00,3500.0,2014-01-22 19:22:00,606.0,failed,11.0,US,606.0,29
661,662,802457010,The Politics of Love and Hate - Interactive Installation Art,Mixed Media,Art,USD,2011-09-22 00:00:00,2200.0,2011-09-06 08:55:00,2422.66,successful,48.0,US,2422.66,15
662,663,1094354242,"Muffler Men: One Hand Up, One Hand Down",Documentary,Film & Video,USD,2011-09-02 00:00:00,30000.0,2011-07-20 19:58:00,4295.0,failed,65.0,US,4295.0,43
663,664,395103621,TWILIGHT HOTEL,Anthologies,Comics,USD,2017-11-19 00:00:00,7500.0,2017-10-13 15:19:00,8049.0,successful,95.0,US,117.0,36
664,665,1325891637,Mother Tongue,Shorts,Film & Video,CAD,2014-09-04 00:00:00,5000.0,2014-08-16 19:40:00,6122.0,successful,51.0,CA,5614.63,18
665,666,530735507,ALFA + You = Her Next EP!,Music,Music,USD,2012-09-02 00:00:00,2500.0,2012-08-02 16:27:00,8330.66,successful,132.0,US,8330.66,30
666,667,951066155,Retro Gaming,Film & Video,Film & Video,USD,2015-04-04 00:00:00,200.0,2015-02-18 20:19:00,0.0,failed,0.0,US,0.0,44
667,668,1742889122,A Little Pocono Git-Down (modern big-band CD),Jazz,Music,USD,2016-06-02 00:00:00,17000.0,2016-05-03 13:03:00,18415.0,successful,205.0,US,18415.0,29
668,669,1505008433,I am an Inspiration blog,Young Adult,Publishing,USD,2015-12-23 00:00:00,5000.0,2015-11-23 05:57:00,0.0,failed,0.0,US,0.0,29
669,670,1104531471,Welly Through My Eyes,Illustration,Art,NZD,2014-10-16 00:00:00,4960.0,2014-09-01 04:34:00,480.0,failed,5.0,NZ,401.32,44
670,671,952512039,STAR WARS - Fall of Creation,Science Fiction,Film & Video,USD,2016-08-26 00:00:00,6000.0,2016-07-27 05:08:00,71.0,failed,3.0,US,0.0,29
671,672,566760048,Settlement 11,Drama,Film & Video,GBP,2017-03-03 00:00:00,150.0,2017-02-17 15:24:00,175.0,successful,8.0,GB,0.0,13
672,673,1067783824,The Chilly Bean,Food Trucks,Food,USD,2016-09-07 00:00:00,20000.0,2016-08-08 22:24:00,3055.0,failed,12.0,US,2910.0,29
673,674,220098890,Please help fund our album!,Music,Music,USD,2012-04-13 00:00:00,800.0,2012-02-28 20:36:00,141.0,failed,10.0,US,141.0,44
674,675,1202326274,Integrate NI (Canceled),Print,Journalism,GBP,2014-12-31 00:00:00,5500.0,2014-11-25 00:11:00,50.0,canceled,2.0,GB,78.3,35
675,676,2146708663,Table view restaurant,Restaurants,Food,GBP,2017-04-19 00:00:00,50000.0,2017-03-20 01:10:00,1.0,failed,1.0,GB,0.0,29
676,677,2077365884,the SHOODIE by the Original Canadian Beaver Clothing Co.,Fashion,Fashion,CAD,2013-11-21 00:00:00,15000.0,2013-10-22 15:02:00,28285.0,successful,147.0,CA,27479.41,29
677,678,1405221989,Two Pink Lines,Science Fiction,Film & Video,USD,2014-11-01 00:00:00,3000.0,2014-10-08 05:27:00,3030.0,successful,12.0,US,3030.0,23
678,679,1815653243,365 days of print: an online relay residency,Art,Art,USD,2010-12-30 00:00:00,3353.81,2010-11-11 00:25:00,3622.0,successful,87.0,US,3622.0,48
679,680,1231195353,SURVIVE THIS!! Dark Places & Demogorgons RPG Core Rulebook,Tabletop Games,Games,USD,2017-10-11 00:00:00,200.0,2017-09-12 16:43:00,7683.0,successful,263.0,US,4429.0,28
680,681,832512634,NaturalHerbs Bar - The World's First Natural Herbs snack,Food,Food,USD,2016-04-16 00:00:00,500.0,2016-03-08 09:20:00,230.0,failed,2.0,US,230.0,38
681,682,1959348502,Debut EP: Rocket Rob's Holiday Fun Pack,Pop,Music,USD,2016-08-03 00:00:00,100000.0,2016-07-17 23:51:00,50.0,failed,1.0,US,0.0,16
682,683,235621393,Triple RRR Season Return II Album and U.S. Promo Tour,Hip-Hop,Music,USD,2015-10-25 00:00:00,40000.0,2015-08-27 00:22:00,0.0,canceled,0.0,US,0.0,58
683,684,78079603,Custom Made Cosmetics!,Fashion,Fashion,CAD,2017-12-27 00:00:00,15000.0,2017-10-28 01:13:00,820.0,failed,5.0,CA,547.37,59
684,685,2129679838,Wax Decks,Woodworking,Crafts,GBP,2015-10-18 00:00:00,15000.0,2015-09-08 19:54:00,0.0,failed,0.0,GB,0.0,39
685,686,1423547197,A message of Peace and Love in our world. Film.,Film & Video,Film & Video,USD,2016-09-30 00:00:00,20000.0,2016-08-29 05:00:00,2.0,failed,2.0,US,0.0,31
686,687,240252713,"#FreeYourFeet with the world's most minimalist footwear, FYF",Product Design,Design,USD,2015-09-06 00:00:00,10000.0,2015-07-29 19:00:00,330330.0,successful,3913.0,US,330330.0,38
687,688,1228015737,GinzVelo - The Future of Sustainable Transportation,Technology,Technology,USD,2015-07-25 00:00:00,50000.0,2015-06-25 03:40:00,6306.0,failed,16.0,US,6306.0,29
688,689,1639606406,Organicopia:  The Total Organic Experience,Webseries,Film & Video,USD,2015-12-12 00:00:00,50000.0,2015-11-12 20:50:00,60.0,failed,1.0,US,60.0,29
